"id","title","link","gtn","description","image_link","brand","price","availability","condition"
"E50","Double Ended Acrylic Freestanding Bath Tub","https://www.durovinbathrooms.com/freestanding-double-ended-bath-tub","3882621908890","This freestanding oval shape bath tub is modern stylish ultra sleek design, crafted with high quality acrylic, perfect for any type bathrooms. Includes free waste kit.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_77_14.jpg","Durovin Bathrooms","514.50","out of stock","new"
"E85","Wall Mounted Double Ended Shower Bath Tub","https://www.durovinbathrooms.com/fb-601-oa-vicenza-freestanding-wall-mounted-bath-tub","3882751313915","This stylish elegant hotel style rectangular bath tub is freestanding mounted to the wall, made by high quality dual layer fibreglass, white gloss finish, include waste kit.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/1/01_69_10.jpg","Durovin Bathrooms","514.50","out of stock","new"
"G32","WH02 Stainless Steel Basin Bracket Long 500 Mil","https://www.durovinbathrooms.com/triangular-stainless-steel-basin-shelf-brackets","3886255234028","Triangular Stainless Steel Wall Mounted Mirror Finish Basin Shelf Brackets WH02 ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/2/02_44_6.jpg","Durovin Bathrooms","64.89","in stock","new"
"G33","WH02 Stainless Steel Basin Bracket Long 450 Mil","https://www.durovinbathrooms.com/triangular-stainless-steel-basin-shelf-brackets","3886256965631","Triangular Stainless Steel Wall Mounted Mirror Finish Basin Shelf Brackets WH02 ","https://www.durovinbathrooms.com/pub/media/catalog/product//0/2/02_44_6.jpg","Durovin Bathrooms","61.80","in stock","new"
"A52&A52","WH01 Stainless Steel Basin Bracket Long 500 Mil","https://www.durovinbathrooms.com/rectangular-stainless-steel-basin-shelf-brackets","3887707921848","Stainless Steel Wall Mounted Mirror Finish Basin Shelf Brackets","https://www.durovinbathrooms.com/pub/media/catalog/product//0/1/01_67_4.jpg","Durovin Bathrooms","70.04","in stock","new"
"A53&A53","WH01 Stainless Steel Basin Bracket Long 450 Mil","https://www.durovinbathrooms.com/rectangular-stainless-steel-basin-shelf-brackets","3887708185737","Stainless Steel Wall Mounted Mirror Finish Basin Shelf Brackets","https://www.durovinbathrooms.com/pub/media/catalog/product//0/1/01_67_4.jpg","Durovin Bathrooms","66.95","in stock","new"
"G46","Cloakroom Wooden Wall Mounted Vanity Unit Including Counter Top Basin 460 x 260mm | White Wood Cabinet","https://www.durovinbathrooms.com/cloakroom-wall-hung-vanity-unit","7434936350312","This compact cloakroom cabinet with single door cupboard storage is wall hung vanity unit comes pre-assembled, made of melamine coated fibreboard, include cabinet and basin.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_57_1.jpg","Durovin Bathrooms","110.24","out of stock","new"
"G47","Cloakroom Wooden Wall Mounted Vanity Unit Including Counter Top Basin 460 x 260mm | Light Oak Cabinet","https://www.durovinbathrooms.com/cloakroom-wall-hung-vanity-unit","7434936450401","This compact cloakroom cabinet with single door cupboard storage is wall hung vanity unit comes pre-assembled, made of melamine coated fibreboard, include cabinet and basin.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_56_1.jpg","Durovin Bathrooms","110.24","out of stock","new"
"G48","Cloakroom Wooden Wall Mounted Vanity Unit Including Counter Top Basin 460 x 260mm | Gloss White Cabinet","https://www.durovinbathrooms.com/cloakroom-wall-hung-vanity-unit","7434936450418","This compact cloakroom cabinet with single door cupboard storage is wall hung vanity unit comes pre-assembled, made of melamine coated fibreboard, include cabinet and basin.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_58_1.jpg","Durovin Bathrooms","110.24","out of stock","new"
"G49","Cloakroom Wooden Wall Mounted Vanity Unit Including Counter Top Basin 460 x 260mm | Gloss Grey Cabinet","https://www.durovinbathrooms.com/cloakroom-wall-hung-vanity-unit","7434936450425","This compact cloakroom cabinet with single door cupboard storage is wall hung vanity unit comes pre-assembled, made of melamine coated fibreboard, include cabinet and basin.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_54_1.jpg","Durovin Bathrooms","110.24","out of stock","new"
"G51&F89","Positano White Wood Cabinet","https://www.durovinbathrooms.com/cloakroom-wall-mounted-vanity-unit","7434936350329","This wall mounted vanity unit includes a stone resin basin and 2 soft close drawer storage, made of melamine coated fibreboard. The wall hung under sink unit comes pre-assembled.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/2/02_32_1.jpg","Durovin Bathrooms","278.25","out of stock","new"
"G52&F89","Positano Traditional Oak Cabinet","https://www.durovinbathrooms.com/cloakroom-wall-mounted-vanity-unit","7434936350336","This wall mounted vanity unit includes a stone resin basin and 2 soft close drawer storage, made of melamine coated fibreboard. The wall hung under sink unit comes pre-assembled.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/2/02_33_1.jpg","Durovin Bathrooms","273.00","out of stock","new"
"G53&F89","Positano Light Oak Cabinet","https://www.durovinbathrooms.com/cloakroom-wall-mounted-vanity-unit","7434936450432","This wall mounted vanity unit includes a stone resin basin and 2 soft close drawer storage, made of melamine coated fibreboard. The wall hung under sink unit comes pre-assembled.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_71_43.jpg","Durovin Bathrooms","278.25","in stock","new"
"G54&F89","Positano Gloss White Cabinet","https://www.durovinbathrooms.com/cloakroom-wall-mounted-vanity-unit","7434936450449","This wall mounted vanity unit includes a stone resin basin and 2 soft close drawer storage, made of melamine coated fibreboard. The wall hung under sink unit comes pre-assembled.","https://www.durovinbathrooms.com/pub/media/catalog/product//i/m/imagecomingsoon_2.jpg","Durovin Bathrooms","278.25","out of stock","new"
"G55&F89","Positano Gloss Grey Cabinet","https://www.durovinbathrooms.com/cloakroom-wall-mounted-vanity-unit","7434936450456","This wall mounted vanity unit includes a stone resin basin and 2 soft close drawer storage, made of melamine coated fibreboard. The wall hung under sink unit comes pre-assembled.","https://www.durovinbathrooms.com/pub/media/catalog/product//i/m/imagecomingsoon_1_1.jpg","Durovin Bathrooms","273.00","out of stock","new"
"G45","Cloakroom Wooden Wall Mounted Vanity Unit Including Counter Top Basin 460 x 260mm | Traditional Oak Cabinet","https://www.durovinbathrooms.com/cloakroom-wall-hung-vanity-unit","7434936450418","This compact cloakroom cabinet with single door cupboard storage is wall hung vanity unit comes pre-assembled, made of melamine coated fibreboard, include cabinet and basin.","https://www.durovinbathrooms.com/pub/media/catalog/product//0/0/00_53_1.jpg","Durovin Bathrooms","110.24","out of stock","new"
"D51&D55&D55&D59","VDG 90x120 K Canopy Clear Glass","https://www.durovinbathrooms.com/over-door-glass-porch-canopy","7434936424495","Over Door Canopies is 2 layer laminated clear glass along with stainless steel support bracket. The glass door canopy can be used for the house front entry or back entry.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/2/1200-clear_1.jpg","Durovin Bathrooms","275.60","out of stock","new"
"D50&D55&D55&D59","VDG 90x160 K Canopy Clear Glass","https://www.durovinbathrooms.com/over-door-glass-porch-canopy","7434936424488","Over Door Canopies is 2 layer laminated clear glass along with stainless steel support bracket. The glass door canopy can be used for the house front entry or back entry.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/6/1600-clear_1.jpg","Durovin Bathrooms","296.40","in stock","new"
"D49&D55&D55&D59","VDG 90x180 K Canopy Clear Glass","https://www.durovinbathrooms.com/over-door-glass-porch-canopy","7434936424471","Over Door Canopies is 2 layer laminated clear glass along with stainless steel support bracket. The glass door canopy can be used for the house front entry or back entry.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/8/1800-clear_3.jpg","Durovin Bathrooms","322.40","in stock","new"
"E58&D55&D55&D59","VDG 90x200 K Canopy Clear Glass","https://www.durovinbathrooms.com/over-door-glass-porch-canopy","7434936525536","Over Door Canopies is 2 layer laminated clear glass along with stainless steel support bracket. The glass door canopy can be used for the house front entry or back entry.","https://www.durovinbathrooms.com/pub/media/catalog/product//2/0/2000-clear_4.jpg","Durovin Bathrooms","338.00","in stock","new"
"D54&D55&D55&D59","VDG 90x120 VS Canopy Frosted Glass","https://www.durovinbathrooms.com/over-door-frosted-glass-porch-canopy","7434936524522","Our outdoor Glass Canopies is 2 layer laminated frosted glass along with stainless steel support bracket, provides you extra safety. can be used for your front door, back door.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/2/1200-frosted_1.jpg","Durovin Bathrooms","286.00","in stock","new"
"D53&D55&D55&D59","VDG 90x160 VS Canopy Frosted Glass","https://www.durovinbathrooms.com/over-door-frosted-glass-porch-canopy","7434936524515","Our outdoor Glass Canopies is 2 layer laminated frosted glass along with stainless steel support bracket, provides you extra safety. can be used for your front door, back door.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/6/1600-frosted_2.jpg","Durovin Bathrooms","306.80","in stock","new"
"D52&D55&D55&D59","VDG 90x180 VS Canopy Frosted Glass","https://www.durovinbathrooms.com/over-door-frosted-glass-porch-canopy","7434936524508","Our outdoor Glass Canopies is 2 layer laminated frosted glass along with stainless steel support bracket, provides you extra safety. can be used for your front door, back door.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/8/1800-frosted_3.jpg","Durovin Bathrooms","338.00","in stock","new"
"E69&D55&D55&D59","VDG 90x200 VS Frosted Canopy Glass","https://www.durovinbathrooms.com/over-door-frosted-glass-porch-canopy","7434936725745","Our outdoor Glass Canopies is 2 layer laminated frosted glass along with stainless steel support bracket, provides you extra safety. can be used for your front door, back door.","https://www.durovinbathrooms.com/pub/media/catalog/product//2/0/2000-frosted_4.jpg","Durovin Bathrooms","358.80","in stock","new"
"E72&D55&D55&D59","VDG 90x120 VG Grey Canopy Glass","https://www.durovinbathrooms.com/over-door-tinted-glass-porch-canopy","7434936725752","Our outdoor Glass Canopies is 2 layer laminated tinted glass along with stainless steel support bracket, provides you extra safety. can be used for your front door or back door.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/2/1200-grey_1.jpg","Durovin Bathrooms","280.80","in stock","new"
"E10&D55&D55&D59","VDG 90x160 VG Canopy Grey Glass","https://www.durovinbathrooms.com/over-door-tinted-glass-porch-canopy","7434936824882","Our outdoor Glass Canopies is 2 layer laminated tinted glass along with stainless steel support bracket, provides you extra safety. can be used for your front door or back door.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/6/1600-grey_2_1.jpg","Durovin Bathrooms","301.60","in stock","new"
"E73&D55&D55&D59","VDG 90x180 VG Grey Canopy Glass","https://www.durovinbathrooms.com/over-door-tinted-glass-porch-canopy","7434936725769","Our outdoor Glass Canopies is 2 layer laminated tinted glass along with stainless steel support bracket, provides you extra safety. can be used for your front door or back door.","https://www.durovinbathrooms.com/pub/media/catalog/product//1/8/1800-grey_2_2.jpg","Durovin Bathrooms","332.80","in stock","new"
"E74&D55&D55&D59","VDG 90x200 VG Grey Canopy Glass","https://www.durovinbathrooms.com/over-door-tinted-glass-porch-canopy","7434936725776","Our outdoor Glass Canopies is 2 layer laminated tinted glass along with stainless steel support bracket, provides you extra safety. can be used for your front door or back door.","https://www.durovinbathrooms.com/pub/media/catalog/product//2/0/2000-grey_1_3.jpg","Durovin Bathrooms","364.00","in stock","new"
"B11","Modern Design Rectangle Ceramic Counter Top Basin 565 x 435mm | Brussel 891","https://www.durovinbathrooms.com/modern-rectangular-ceramic-counter-top-basin","3881501056393","Brüssel 891 white  countertop basin is made by high quality ceramic ,  It is a perfect large sink basin for modern bathrooms","https://www.durovinbathrooms.com/pub/media/catalog/product//8/9/891---_4_.jpg","Durovin Bathrooms","65.91","in stock","new"
"B12","Popular Oval Deep Fill Counter Top Ceramic Basin 590 x 383 x 192mm | Brussel 818","https://www.durovinbathrooms.com/oval-deep-fill-counter-top-ceramic-basin","3881501452867","Our deep fill oval ceramic basin is an easy to clean counter top bathroom sink with an overflow and no tap hole.","https://www.durovinbathrooms.com/pub/media/catalog/product//8/1/818---_4_.jpg","Durovin Bathrooms","62.38","in stock","new"
"B13","Counter Top Oval Ceramic Bathroom Basin Shallow Fill 590 x 400mm | Brussel 323","https://www.durovinbathrooms.com/counter-top-vessel-rounded-oval-ceramic-basin","3881502991631","A shallow counter top basin  590 x 400 mm can be installed either on top of your cabinet or wall mounted","https://www.durovinbathrooms.com/pub/media/catalog/product//3/2/323--_4_.jpg","Durovin Bathrooms","65.91","in stock","new"
"B17","Ceramic Counter Top Rectangular Bathroom Wash Basin 590 x 430mm | Brussel 102","https://www.durovinbathrooms.com/ceramic-counter-top-rectangular-wash-basin","3881513934610","To find a easy clean rectangular counter top basin, Brüssel 102 is the large bathroom basins  to choose for your modern wet room ","https://www.durovinbathrooms.com/pub/media/catalog/product//-/-/---_4_.jpg","Durovin Bathrooms","72.97","in stock","new"
"B19","Counter Top Oval Ceramic Basin One Tap Hole 590 x 390mm | Brussel 302","https://www.durovinbathrooms.com/ceramic-counter-top-vessel-oval-wash-basin","3881527481643","An Ideal oval countertop basin with tap hole can be found on Durovin Bathrooms, different sizes are available   ","https://www.durovinbathrooms.com/pub/media/catalog/product//3/0/302---_4_.jpg","Durovin Bathrooms","64.74","in stock","new"
"B20","Square Ceramic Counter Top Bathroom Washing Basin 600 x 310mm | Brussel 118G","https://www.durovinbathrooms.com/square-ceramic-counter-top-bathroom-basin","3881528080975","Wall hanged square bathroom sink can also be installed as a Counter top,  an square basin shelf is exclusively matched with it","https://www.durovinbathrooms.com/pub/media/catalog/product//1/1/118g--_2_.jpg","Durovin Bathrooms","65.91","in stock","new"
"B21","Modern Oval Design Ceramic Counter Top Bathroom Basin 460 x 370mm | Brussel HS284","https://www.durovinbathrooms.com/modern-oval-design-ceramic-counter-top-bathroom-basin","3881528980732","The contemporary oval design ceramics countertop bathroom basins have been designed to fit perfectly in any bathroom. It is  made from high quality porcelain and come complete with a white finish and matching faucets.","https://www.durovinbathrooms.com/pub/media/catalog/product//m/o/modern_oval_design_ceramic_counter_top__bathroom_basin_bruessel_hs284.jpg","Durovin Bathrooms","80.24","in stock","new"
"B22","Rectangular Ceramic Wall Hung & Counter Top Bathroom Basin 625 x 395mm | Brussel 890","https://www.durovinbathrooms.com/rectangular-wall-hung-counter-top-basin","3881529154002","Either large or small  rectangular bathroom sinks can be installed on mordern vanity units, therefore we provide variety of sizes for you to choose","https://www.durovinbathrooms.com/pub/media/catalog/product//8/9/890--_2_.jpg","Durovin Bathrooms","72.97","in stock","new"
"B23","Square Ceramic Cloakroom Counter Top Bathroom Basin 455 x 310mm | Brussel 118C","https://www.durovinbathrooms.com/square-ceramic-cloakroom-counter-top-basin","3881533932962","To obtain a suitable basin for small toilet or cloakroom,  no doubt Brüssel 118C small cloakroom sink is an alternative choice","https://www.durovinbathrooms.com/pub/media/catalog/product//1/1/118c--_4_.jpg","Durovin Bathrooms","54.14","in stock","new"
